snapshot_date,office,race_id,state,primary_status,dem_candidate,dem_woman,dem_gender_basis,rep_candidate,rep_woman,rep_gender_basis,race_rating,dem_win_probability,rep_win_probability,expected_woman,notes,candidate_source,rating_source,gender_source,not_up_women_baseline
2026-09-18,House,NY-25,New York,Completed,Joseph Morelle,0,Man — inferred (not on CAWP women roster),Virginia McIntyre,1,Woman — Rutgers CAWP roster,Solid D,0.973487,0.026513,0.026513,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NY-26,New York,Completed,Tim Kennedy,0,Man — inferred (not on CAWP women roster),Dennis Hannon,0,Man — inferred (not on CAWP women roster),Solid D,0.968797,0.031203,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,NC-1,North Carolina,Completed,Don Davis,0,Man — inferred (not on CAWP women roster),Laurie Buckhout,1,Woman — Rutgers CAWP roster,Lean R,0.575000,0.425000,0.425000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-2,North Carolina,Completed,Deborah Ross,1,Woman — Rutgers CAWP roster,Eugene Douglass,0,Man — inferred (not on CAWP women roster),Solid D,0.955919,0.044081,0.955919,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-3,North Carolina,Completed,Raymond Smith Jr.,0,Man — inferred (not on CAWP women roster),Greg Murphy,0,Man — inferred (not on CAWP women roster),Solid R,0.083814,0.916186,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-4,North Carolina,Completed,Valerie Foushee,1,Woman — Rutgers CAWP roster,Max Ganorkar,0,Man — inferred (not on CAWP women roster),Solid D,0.970825,0.029175,0.970825,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-5,North Carolina,Completed,Chuck Hubbard,0,Man — inferred (not on CAWP women roster),Virginia Foxx,1,Woman — Rutgers CAWP roster,Solid R,0.089313,0.910687,0.910687,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-6,North Carolina,Completed,Cyril Jefferson,0,Man — inferred (not on CAWP women roster),Addison McDowell,0,Man — inferred (not on CAWP women roster),Solid R,0.061703,0.938297,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-7,North Carolina,Completed,Kimberly Hardy,1,Woman — Rutgers CAWP roster (Kim Hardy name variant),David Rouzer,0,Man — inferred (not on CAWP women roster),Solid R,0.135000,0.865000,0.135000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-8,North Carolina,Completed,Colby Watson,0,Man — inferred (not on CAWP women roster),Mark Harris,0,Man — inferred (not on CAWP women roster),Solid R,0.051205,0.948795,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-9,North Carolina,Completed,Richard Ojeda,0,Man — inferred (not on CAWP women roster),Richard Hudson,0,Man — inferred (not on CAWP women roster),Solid R,0.245000,0.755000,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-10,North Carolina,Completed,Ashley Bell,1,Woman — Rutgers CAWP roster,Pat Harrigan,0,Man — inferred (not on CAWP women roster),Solid R,0.119802,0.880198,0.119802,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-20,House,NC-11,North Carolina,Completed / replacement nominee,Jamie Ager,0,Man — inferred (not on CAWP women roster),Jennifer Balkcom,1,Woman — Rutgers CAWP roster,Lean R,0.1,0.9,0.9,Jennifer Balkcom selected Aug. 10 as Republican replacement nominee after Chuck Edwards withdrew.,https://ballotpedia.org/Jennifer_Balkcom,https://www.cookpolitical.com/ratings/house-race-ratings,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-12,North Carolina,Completed,Alma Adams,1,Woman — Rutgers CAWP roster,Jack Codiga,0,Man — inferred (not on CAWP women roster),Solid D,0.974849,0.025151,0.974849,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-13,North Carolina,Completed,Paul Barringer,0,Man — inferred (not on CAWP women roster),Brad Knott,0,Man — inferred (not on CAWP women roster),Solid R,0.087393,0.912607,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,NC-14,North Carolina,Completed,LaKesha Womack,1,Woman — Rutgers CAWP roster,Tim Moore,0,Man — inferred (not on CAWP women roster),Solid R,0.069634,0.930366,0.069634,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,ND-AL,North Dakota,Completed,Trygve Hammer,0,Man — inferred (not on CAWP women roster),Julie Fedorchak,1,Woman — Rutgers CAWP roster,Solid R,0.025126,0.974874,0.974874,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,OH-1,Ohio,Completed,Greg Landsman,0,Man — inferred (not on CAWP women roster),Eric Conroy,0,Man — inferred (not on CAWP women roster),Lean D,0.862245,0.137755,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,OH-2,Ohio,Completed,Jennifer Mazzuckelli,1,Woman — Rutgers CAWP roster (Jen Mazzuckelli name variant),David Taylor,0,Man — inferred (not on CAWP women roster),Solid R,0.045431,0.954569,0.045431,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,OH-3,Ohio,Completed,Joyce Beatty,1,Woman — Rutgers CAWP roster,Cleophus Dulaney,0,Man — inferred (not on CAWP women roster),Solid D,0.970956,0.029044,0.970956,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,OH-4,Ohio,Completed,Joshua Kolasinski,0,Man — inferred (not on CAWP women roster),Jim Jordan,0,Man — inferred (not on CAWP women roster),Solid R,0.045685,0.954315,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,OH-5,Ohio,Completed,Brian Shaver,0,Man — inferred (not on CAWP women roster),Bob Latta,0,Man — inferred (not on CAWP women roster),Solid R,0.067399,0.932601,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,OH-6,Ohio,Completed,Elizabeth Kirtley,1,Woman — Rutgers CAWP roster,Michael Rulli,0,Man — inferred (not on CAWP women roster),Solid R,0.038344,0.961656,0.038344,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,OH-7,Ohio,Completed,Brian Poindexter,0,Man — inferred (not on CAWP women roster),Max Miller,0,Man — inferred (not on CAWP women roster),Toss-up,0.794872,0.205128,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,OH-8,Ohio,Completed,Vanessa Enoch,1,Woman — Rutgers CAWP roster,Warren Davidson,0,Man — inferred (not on CAWP women roster),Solid R,0.085500,0.914500,0.085500,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-08-22,House,OH-9,Ohio,Completed,Marcy Kaptur,1,Woman — Rutgers CAWP roster,Derek Merrin,0,Man — inferred (not on CAWP women roster),Toss-up,0.686275,0.313725,0.686275,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,OH-10,Ohio,Completed,Kristina Knickerbocker,1,Woman — Rutgers CAWP roster,Mike Turner,0,Man — inferred (not on CAWP women roster),Likely R,0.158416,0.841584,0.158416,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,OH-11,Ohio,Completed,Shontel Brown,1,Woman — Rutgers CAWP roster,Mike Kirchner,0,Man — inferred (not on CAWP women roster),Solid D,0.991899,0.008101,0.991899,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
2026-09-18,House,OH-12,Ohio,Completed,Jerrad Christian,0,Man — inferred (not on CAWP women roster),Troy Balderson,0,Man — inferred (not on CAWP women roster),Solid R,0.053850,0.946150,0.000000,Win probabilities normalized from Kalshi D/R raw prices. Win probabilities normalized from Kalshi D/R raw prices.,https://en.wikipedia.org/wiki/2026_United_States_House_of_Representatives_elections,https://kalshi.com/markets/kxhouserace/house-race-winner,https://cawp.rutgers.edu/facts/elections-and-appointments/women-candidates-2026,0
